,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
228,319,1610612759,42,42,Wembanyama REBOUND (Off:0 Def:4),Rebound,Unknown,13010.0,v,True,SAS,91
229,320,1610612759,42,45,Johnson 3PT Jump Shot (3 PTS) (Paul 3 AST),Made Shot,Jump Shot,13140.0,v,False,SAS,91
230,322,1610612742,42,45,MISS Dončić 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,13240.0,h,True,DAL,92
231,323,1610612759,42,45,Johnson REBOUND (Off:0 Def:2),Rebound,Unknown,13270.0,v,True,SAS,93
232,324,1610612759,42,47,Wembanyama 1' Alley Oop Dunk (6 PTS) (Paul 4 AST),Made Shot,Alley Oop Dunk Shot,13330.0,v,False,SAS,93
233,326,1610612742,44,47,Irving 16' Pullup Jump Shot (7 PTS),Made Shot,Pullup Jump shot,13500.0,h,True,DAL,94
234,327,1610612759,44,49,Sochan 1' Alley Oop Layup (9 PTS) (Wembanyama 1 AST),Made Shot,Alley Oop Layup shot,13640.0,v,True,SAS,95
235,329,1610612742,47,49,Hardy 3PT Jump Shot (9 PTS) (Dončić 4 AST),Made Shot,Jump Shot,13710.0,h,True,DAL,96
236,331,1610612742,47,49,Dončić L.B.FOUL (P1.T4) (R.Mott),Foul,Loose Ball,13790.0,h,True,SAS,97
237,333,1610612759,47,49,MISS Johnson 5' Driving Layup,Missed Shot,Driving Layup Shot,13895.0,v,False,SAS,97
238,334,1610612742,47,49,Lively II REBOUND (Off:3 Def:2),Rebound,Unknown,13914.0,h,True,DAL,98
239,335,1610612742,47,49,MISS Lively II 4' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,14014.0,h,False,DAL,98
240,335,1610612759,47,49,Wembanyama BLOCK (1 BLK),,,14014.0,v,False,DAL,98
241,337,1610612759,47,49,Paul REBOUND (Off:0 Def:4),Rebound,Unknown,14039.0,v,True,SAS,99
242,338,1610612759,47,49,Paul Lost Ball Turnover (P2.T12),Turnover,Lost Ball,14056.0,v,False,SAS,99
243,338,1610612742,47,49,Lively II STEAL (1 STL),,,14056.0,h,True,DAL,100
244,340,1610612742,47,49,MISS Dončić 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,14182.0,h,False,DAL,100
245,341,1610612759,47,49,Sochan REBOUND (Off:0 Def:3),Rebound,Unknown,14211.0,v,True,SAS,101
246,342,1610612759,47,49,MISS Paul 19' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,14400.0,v,False,SAS,101
247,343,0,47,49,Spurs Rebound,Rebound,Unknown,14400.0,v,False,SAS,101
248,344,0,47,49,End of 2nd Period (8:31 PM EST),period,end,14400.0,,False,SAS,101
249,353,0,47,49,Start of 3rd Period (8:47 PM EST),period,start,14400.0,,True,DAL,102
250,354,1610612742,47,49,MISS Dončić 17' Step Back Jump Shot,Missed Shot,Step Back Jump shot,14530.0,h,False,DAL,102
251,355,1610612759,47,49,Champagnie REBOUND (Off:2 Def:4),Rebound,Unknown,14560.0,v,True,SAS,103
252,356,1610612759,47,49,MISS Paul 25' 3PT Jump Shot,Missed Shot,Jump Shot,14660.0,v,False,SAS,103
253,357,1610612742,47,49,Washington REBOUND (Off:1 Def:2),Rebound,Unknown,14690.0,h,True,DAL,104
254,358,1610612742,47,49,MISS Irving 27' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,14740.0,h,False,DAL,104
255,359,1610612759,47,49,Wembanyama REBOUND (Off:0 Def:5),Rebound,Unknown,14770.0,v,True,SAS,105
256,360,1610612759,47,49,MISS Wembanyama 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,14840.0,v,False,SAS,105
257,361,1610612742,47,49,Irving REBOUND (Off:1 Def:1),Rebound,Unknown,14900.0,h,True,DAL,106
258,362,1610612742,50,49,Thompson 3PT Jump Shot (11 PTS) (Washington 1 AST),Made Shot,Jump Shot,14960.0,h,False,DAL,106
259,364,1610612742,50,49,Gafford S.FOUL (P2.T1) (J.Goldenberg),Foul,Shooting,15070.0,h,True,SAS,107
260,366,1610612759,50,50,Sochan Free Throw 1 of 2 (10 PTS),Free Throw,Free Throw 1 of 2,15070.0,v,False,SAS,107
261,367,1610612759,50,51,Sochan Free Throw 2 of 2 (11 PTS),Free Throw,Free Throw 2 of 2,15070.0,v,False,SAS,107
262,368,1610612759,50,51,Wembanyama P.FOUL (P1.T1) (J.Tiven),Foul,Personal,15210.0,v,True,DAL,108
263,370,1610612742,53,51,Irving 26' 3PT Step Back Jump Shot (10 PTS) (Gafford 1 AST),Made Shot,Step Back Jump shot,15290.0,h,False,DAL,108
264,372,1610612759,53,51,MISS Wembanyama 13' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,15560.0,v,True,SAS,109
265,373,1610612742,53,51,Thompson REBOUND (Off:3 Def:4),Rebound,Unknown,15600.0,h,True,DAL,110
266,374,1610612742,56,51,Thompson 26' 3PT Running Jump Shot (14 PTS) (Dončić 5 AST),Made Shot,Running Jump Shot,15640.0,h,False,DAL,110
267,376,1610612742,56,51,Gafford S.FOUL (P3.T2) (J.Tiven),Foul,Shooting,15750.0,h,True,SAS,111
268,378,1610612759,56,52,Wembanyama Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,15750.0,v,False,SAS,111
269,379,1610612759,56,53,Wembanyama Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,15750.0,v,False,SAS,111
270,380,1610612742,56,53,MISS Irving 28' 3PT Jump Shot,Missed Shot,Jump Shot,15910.0,h,True,DAL,112
271,381,1610612759,56,53,Wembanyama REBOUND (Off:0 Def:6),Rebound,Unknown,15950.0,v,True,SAS,113
272,382,1610612759,56,53,Sochan Bad Pass Turnover (P2.T13),Turnover,Bad Pass,16050.0,v,False,SAS,113
273,382,1610612742,56,53,Washington STEAL (1 STL),,,16050.0,h,True,DAL,114
274,384,1610612742,56,53,MISS Irving 6' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,16100.0,h,False,DAL,114
275,385,1610612742,56,53,Gafford REBOUND (Off:3 Def:2),Rebound,Unknown,16130.0,h,False,DAL,114
276,386,1610612742,56,53,MISS Gafford Tip Layup Shot,Missed Shot,Tip Layup Shot,16130.0,h,False,DAL,114
277,387,1610612742,56,53,Gafford REBOUND (Off:4 Def:2),Rebound,Unknown,16150.0,h,False,DAL,114
278,388,1610612742,58,53,Gafford Tip Layup Shot (7 PTS),Made Shot,Tip Layup Shot,16150.0,h,False,DAL,114
279,389,1610612759,58,53,MISS Wembanyama 24' 3PT Jump Shot,Missed Shot,Jump Shot,16280.0,v,True,SAS,115
280,390,1610612742,58,53,Dončić REBOUND (Off:0 Def:5),Rebound,Unknown,16300.0,h,True,DAL,116
281,391,1610612742,61,53,Dončić 27' 3PT Step Back Jump Shot (12 PTS),Made Shot,Step Back Jump shot,16440.0,h,False,DAL,116
282,392,0,61,53,Spurs Timeout: Regular (Reg.2 Short 0),Timeout,Regular,16440.0,v,True,SAS,117
283,393,1610612759,61,53,Champagnie Bad Pass Turnover (P1.T14),Turnover,Bad Pass,16460.0,v,False,SAS,117
284,393,1610612742,61,53,Thompson STEAL (3 STL),,,16460.0,h,True,DAL,118
285,396,1610612742,61,53,MISS Dončić 2' Layup,Missed Shot,Layup Shot,16490.0,h,False,DAL,118
286,397,1610612759,61,53,Sochan REBOUND (Off:0 Def:4),Rebound,Unknown,16510.0,v,True,SAS,119
287,398,1610612759,61,53,Champagnie Lost Ball Turnover (P2.T15),Turnover,Lost Ball,16590.0,v,False,SAS,119
288,398,1610612742,61,53,Irving STEAL (1 STL),,,16590.0,h,True,DAL,120
289,400,1610612759,61,53,Champagnie S.FOUL (P1.T2) (J.Goldenberg),Foul,Shooting,16620.0,v,False,DAL,120
290,402,1610612742,62,53,Thompson Free Throw 1 of 2 (15 PTS),Free Throw,Free Throw 1 of 2,16620.0,h,False,DAL,120
291,405,1610612742,63,53,Thompson Free Throw 2 of 2 (16 PTS),Free Throw,Free Throw 2 of 2,16620.0,h,False,DAL,120
292,406,1610612759,63,53,Sochan Lost Ball Turnover (P3.T16),Turnover,Lost Ball,16700.0,v,True,SAS,121
293,406,1610612742,63,53,Irving STEAL (2 STL),,,16700.0,h,True,DAL,122
294,409,1610612742,63,53,Dončić Bad Pass Turnover (P2.T6),Turnover,Bad Pass,16830.0,h,False,DAL,122
295,409,1610612759,63,53,Champagnie STEAL (1 STL),,,16830.0,v,True,SAS,123
296,411,1610612759,63,55,Barnes 9' Driving Floating Jump Shot (16 PTS) (Paul 5 AST),Made Shot,Driving Floating Jump Shot,16890.0,v,False,SAS,123
297,413,1610612742,66,55,Irving 26' 3PT Jump Shot (13 PTS) (Thompson 1 AST),Made Shot,Jump Shot,17040.0,h,True,DAL,124
298,415,1610612759,66,55,MISS Wembanyama 25' 3PT Jump Shot,Missed Shot,Jump Shot,17200.0,v,True,SAS,125
299,416,1610612742,66,55,Dončić REBOUND (Off:0 Def:6),Rebound,Unknown,17220.0,h,True,DAL,126
300,417,1610612742,69,55,Washington 3PT Jump Shot (6 PTS) (Dončić 6 AST),Made Shot,Jump Shot,17290.0,h,False,DAL,126
301,419,0,69,55,Spurs Timeout: Regular (Reg.3 Short 0),Timeout,Regular,17300.0,v,True,SAS,127
302,420,1610612759,69,57,Sochan 2' Layup (13 PTS) (Champagnie 2 AST),Made Shot,Layup Shot,17490.0,v,False,SAS,127
303,422,1610612742,69,57,Gafford Violation:Defensive Goaltending (J.Tiven),Violation,Defensive Goaltending,17490.0,h,True,DAL,128
304,423,1610612759,69,57,Sochan P.FOUL (P3.T3) (J.Tiven),Foul,Personal,17520.0,v,False,DAL,128
305,425,1610612742,69,57,MISS Dončić 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,17650.0,h,False,DAL,128
306,426,1610612759,69,57,Paul REBOUND (Off:0 Def:5),Rebound,Unknown,17680.0,v,True,SAS,129
307,427,1610612759,69,59,Sochan 1' Running Dunk (15 PTS) (Paul 6 AST),Made Shot,Running Dunk Shot,17720.0,v,False,SAS,129
308,429,1610612742,69,59,MISS Washington 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,17800.0,h,True,DAL,130
309,430,1610612759,69,59,Paul REBOUND (Off:0 Def:6),Rebound,Unknown,17840.0,v,True,SAS,131
310,431,1610612759,69,62,Champagnie 3PT Jump Shot (15 PTS) (Paul 7 AST),Made Shot,Jump Shot,17920.0,v,False,SAS,131
311,433,1610612742,69,62,MISS Thompson 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,18080.0,h,True,DAL,132
312,434,1610612759,69,62,Champagnie REBOUND (Off:2 Def:5),Rebound,Unknown,18100.0,v,True,SAS,133
313,435,1610612759,69,62,MISS Wembanyama 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,18150.0,v,False,SAS,133
314,436,1610612742,69,62,Irving REBOUND (Off:1 Def:2),Rebound,Unknown,18180.0,h,True,DAL,134
315,437,1610612742,69,62,MISS Irving 4' Driving Layup,Missed Shot,Driving Layup Shot,18250.0,h,False,DAL,134
316,438,1610612759,69,62,Paul REBOUND (Off:0 Def:7),Rebound,Unknown,18280.0,v,True,SAS,135
317,439,1610612742,69,62,Gafford S.FOUL (P4.T3) (J.Goldenberg),Foul,Shooting,18350.0,h,False,SAS,135
318,441,1610612759,69,62,MISS Sochan Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,18350.0,v,False,SAS,135
319,442,0,69,62,Spurs Rebound,Rebound,Normal Rebound,18350.0,v,False,SAS,135
320,443,1610612742,69,62,SUB: Lively II FOR Gafford,Substitution,,18350.0,h,False,SAS,135
321,444,1610612742,69,62,SUB: Hardy FOR Thompson,Substitution,,18350.0,h,False,SAS,135
322,447,1610612759,69,62,MISS Sochan Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,18350.0,v,False,SAS,135
323,448,1610612742,69,62,Washington REBOUND (Off:1 Def:3),Rebound,Unknown,18370.0,h,True,DAL,136
324,449,1610612759,69,62,Paul S.FOUL (P3.T4) (J.Goldenberg),Foul,Shooting,18490.0,v,False,DAL,136
325,451,1610612742,70,62,Lively II Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,18490.0,h,False,DAL,136
326,452,1610612759,70,62,SUB: Johnson FOR Sochan,Substitution,,18490.0,v,False,DAL,136
327,454,1610612742,71,62,Lively II Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,18490.0,h,False,DAL,136
328,455,1610612742,71,62,Hardy P.FOUL (P2.T4) (J.Tiven),Foul,Personal,18660.0,h,True,SAS,137
329,457,1610612742,71,62,SUB: Marshall FOR Irving,Substitution,,18660.0,h,False,SAS,137
330,459,1610612759,71,65,Wembanyama 24' 3PT Jump Shot (11 PTS) (Paul 8 AST),Made Shot,Jump Shot,18680.0,v,False,SAS,137
331,461,1610612742,71,65,Hardy Step Out of Bounds Turnover (P2.T7),Turnover,Step Out of Bounds Turnover,18820.0,h,True,DAL,138
332,462,1610612759,71,65,SUB: Jones FOR Champagnie,Substitution,,18820.0,v,True,SAS,139
333,464,1610612759,71,68,Paul 25' 3PT Pullup Jump Shot (3 PTS) (Johnson 2 AST),Made Shot,Pullup Jump shot,19030.0,v,False,SAS,139
334,466,1610612759,71,68,Barnes P.FOUL (P2.PN) (R.Mott),Foul,Personal,19120.0,v,True,DAL,140
335,469,1610612742,72,68,Dončić Free Throw 1 of 2 (13 PTS),Free Throw,Free Throw 1 of 2,19120.0,h,False,DAL,140
336,470,1610612742,72,68,SUB: Kleber FOR Washington,Substitution,,19120.0,h,False,DAL,140
337,471,1610612759,72,68,SUB: Castle FOR Paul,Substitution,,19120.0,v,False,DAL,140
338,474,1610612742,72,68,MISS Dončić Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,19120.0,h,False,DAL,140
339,475,0,72,68,Spurs Rebound,Rebound,Unknown,19140.0,v,True,SAS,141
340,476,1610612742,72,68,Lively II L.B.FOUL (P1.PN) (J.Goldenberg),Foul,Loose Ball,19140.0,h,False,SAS,141
341,478,1610612759,72,69,Wembanyama Free Throw 1 of 2 (12 PTS),Free Throw,Free Throw 1 of 2,19140.0,v,False,SAS,141
342,479,1610612759,72,70,Wembanyama Free Throw 2 of 2 (13 PTS),Free Throw,Free Throw 2 of 2,19140.0,v,False,SAS,141
343,480,1610612759,72,70,Castle S.FOUL (P1.PN) (R.Mott),Foul,Shooting,19220.0,v,True,DAL,142
344,482,1610612742,73,70,Dončić Free Throw 1 of 2 (14 PTS),Free Throw,Free Throw 1 of 2,19220.0,h,False,DAL,142
345,483,1610612759,73,70,SUB: Collins FOR Wembanyama,Substitution,,19220.0,v,False,DAL,142
346,485,1610612742,74,70,Dončić Free Throw 2 of 2 (15 PTS),Free Throw,Free Throw 2 of 2,19220.0,h,False,DAL,142
347,486,1610612759,74,72,Johnson 10' Driving Floating Jump Shot (5 PTS) (Collins 1 AST),Made Shot,Driving Floating Jump Shot,19400.0,v,True,SAS,143
348,488,1610612742,76,72,Dončić 3' Driving Finger Roll Layup (17 PTS) (Lively II 2 AST),Made Shot,Driving Finger Roll Layup Shot,19540.0,h,True,DAL,144
349,490,1610612742,76,72,Marshall S.FOUL (P1.PN) (R.Mott),Foul,Shooting,19580.0,h,True,SAS,145
350,492,1610612759,76,72,MISS Barnes Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,19580.0,v,False,SAS,145
351,493,0,76,72,Spurs Rebound,Rebound,Normal Rebound,19580.0,v,False,SAS,145
352,494,1610612742,76,72,SUB: Irving FOR Dončić,Substitution,,19580.0,h,False,SAS,145
353,496,1610612759,76,73,Barnes Free Throw 2 of 2 (17 PTS),Free Throw,Free Throw 2 of 2,19580.0,v,False,SAS,145
354,497,1610612742,78,73,Lively II 1' Cutting Layup Shot (10 PTS) (Hardy 2 AST),Made Shot,Cutting Layup Shot,19770.0,h,True,DAL,146
355,499,1610612742,78,73,Hardy P.FOUL (P3.PN) (J.Goldenberg),Foul,Personal,19820.0,h,True,SAS,147
356,501,1610612759,78,74,Jones Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,19820.0,v,False,SAS,147
357,502,1610612759,78,74,SUB: Champagnie FOR Barnes,Substitution,,19820.0,v,False,SAS,147
358,504,1610612759,78,75,Jones Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,19820.0,v,False,SAS,147
359,505,1610612759,78,75,Collins P.FOUL (P3.PN) (J.Tiven),Foul,Personal,19970.0,v,True,DAL,148
360,507,1610612742,79,75,Hardy Free Throw 1 of 2 (10 PTS),Free Throw,Free Throw 1 of 2,19970.0,h,False,DAL,148
361,508,1610612742,80,75,Hardy Free Throw 2 of 2 (11 PTS),Free Throw,Free Throw 2 of 2,19970.0,h,False,DAL,148
362,509,1610612759,80,75,MISS Jones 5' Driving Layup,Missed Shot,Driving Layup Shot,20080.0,v,True,SAS,149
363,510,1610612742,80,75,Kleber REBOUND (Off:0 Def:3),Rebound,Unknown,20090.0,h,True,DAL,150
364,511,1610612742,83,75,Kleber 3PT Running Jump Shot (3 PTS) (Marshall 1 AST),Made Shot,Running Jump Shot,20140.0,h,False,DAL,150
365,513,1610612759,83,77,Johnson 6' Driving Floating Bank Jump Shot (7 PTS) (Castle 2 AST),Made Shot,Driving Floating Bank Jump Shot,20300.0,v,True,SAS,151
366,515,1610612742,85,77,Marshall 1' Cutting Layup Shot (2 PTS) (Lively II 3 AST),Made Shot,Cutting Layup Shot,20440.0,h,True,DAL,152
367,517,1610612759,85,79,Castle 15' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,20530.0,v,True,SAS,153
368,518,1610612742,85,79,MISS Irving 19' Pullup Jump Shot,Missed Shot,Pullup Jump shot,20650.0,h,True,DAL,154
369,519,1610612759,85,79,Johnson REBOUND (Off:0 Def:3),Rebound,Unknown,20670.0,v,True,SAS,155
370,520,1610612759,85,79,MISS Champagnie 3PT Jump Shot,Missed Shot,Jump Shot,20760.0,v,False,SAS,155
371,521,1610612742,85,79,Lively II REBOUND (Off:3 Def:3),Rebound,Unknown,20790.0,h,True,DAL,156
372,522,1610612742,85,79,MISS Lively II 6' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,20920.0,h,False,DAL,156
373,523,1610612759,85,79,Johnson REBOUND (Off:0 Def:4),Rebound,Unknown,20940.0,v,True,SAS,157
374,524,1610612759,85,79,MISS Castle 3' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,21000.0,v,False,SAS,157
375,525,1610612759,85,79,Collins REBOUND (Off:2 Def:2),Rebound,Unknown,21008.0,v,False,SAS,157
376,526,1610612759,85,79,MISS Champagnie 25' 3PT Jump Shot,Missed Shot,Jump Shot,21030.0,v,False,SAS,157
377,527,1610612742,85,79,Marshall REBOUND (Off:0 Def:1),Rebound,Unknown,21050.0,h,True,DAL,158
378,528,1610612742,87,79,Irving 1' Running Layup (15 PTS) (Marshall 2 AST),Made Shot,Running Layup Shot,21083.0,h,False,DAL,158
379,530,1610612759,87,79,MISS Johnson 7' Driving Hook Shot,Missed Shot,Driving Hook Shot,21279.0,v,True,SAS,159
380,531,1610612742,87,79,Lively II REBOUND (Off:3 Def:4),Rebound,Unknown,21299.0,h,True,DAL,160
381,532,1610612742,87,79,MISS Marshall 2' Driving Layup,Missed Shot,Driving Layup Shot,21467.0,h,False,DAL,160
382,533,1610612759,87,79,Collins REBOUND (Off:2 Def:3),Rebound,Unknown,21486.0,v,True,SAS,161
383,534,1610612742,87,79,Lively II L.B.FOUL (P2.PN) (J.Goldenberg),Foul,Loose Ball,21493.0,h,False,SAS,161
384,537,1610612759,87,79,MISS Jones Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,21493.0,v,False,SAS,161
385,538,0,87,79,Spurs Rebound,Rebound,Normal Rebound,21493.0,v,False,SAS,161
386,539,1610612742,87,79,SUB: Gafford FOR Lively II,Substitution,,21493.0,h,False,SAS,161
387,540,1610612742,87,79,SUB: Dončić FOR Marshall,Substitution,,21493.0,h,False,SAS,161
388,544,1610612759,87,80,Jones Free Throw 2 of 2 (3 PTS),Free Throw,Free Throw 2 of 2,21493.0,v,False,SAS,161
389,545,1610612742,87,80,MISS Irving 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,21600.0,h,True,DAL,162
390,546,0,87,80,MAVERICKS Rebound,Rebound,Unknown,21600.0,h,False,DAL,162
391,547,0,87,80,End of 3rd Period (9:20 PM EST),period,end,21600.0,,False,DAL,162
392,558,0,87,80,Start of 4th Period (9:24 PM EST),period,start,21600.0,,True,SAS,163
393,559,1610612759,87,80,MISS Sochan 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,21780.0,v,False,SAS,163
394,559,1610612742,87,80,Gafford BLOCK (1 BLK),,,21780.0,h,False,SAS,163
395,560,1610612759,87,80,Wembanyama REBOUND (Off:1 Def:6),Rebound,Unknown,21790.0,v,False,SAS,163
396,561,1610612759,87,80,MISS Wembanyama 5' Putback Layup,Missed Shot,Putback Layup Shot,21800.0,v,False,SAS,163
397,566,1610612759,87,80,Sochan REBOUND (Off:1 Def:4),Rebound,Unknown,21820.0,v,False,SAS,163
398,562,1610612759,87,80,Sochan FLAGRANT.FOUL.TYPE1 (P4.T1) (J.Goldenberg),Foul,Flagrant Type 1,21850.0,v,False,SAS,163
399,564,1610612759,87,80,Sochan Offensive Foul Turnover (P4.T17),Turnover,Offensive Foul Turnover,21850.0,v,False,SAS,163
400,565,0,87,80,Instant Replay4th Period (9:25 PM EST),Instant Replay,Overturn Ruling,21850.0,,True,DAL,164
401,569,1610612742,88,80,Gafford Free Throw Flagrant 1 of 2 (8 PTS),Free Throw,Free Throw Flagrant 1 of 2,21850.0,h,False,DAL,164
402,570,1610612742,89,80,Gafford Free Throw Flagrant 2 of 2 (9 PTS),Free Throw,Free Throw Flagrant 2 of 2,21850.0,h,False,DAL,164
403,571,1610612742,91,80,Grimes 1' Cutting Dunk Shot (2 PTS) (Gafford 2 AST),Made Shot,Cutting Dunk Shot,21910.0,h,False,DAL,164
404,573,1610612759,91,80,MISS Castle 3' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,22170.0,v,True,SAS,165
405,574,1610612759,91,80,Sochan REBOUND (Off:2 Def:4),Rebound,Unknown,22200.0,v,False,SAS,165
406,577,1610612759,91,82,Sochan 2' Putback Dunk (17 PTS),Made Shot,Putback Dunk Shot,22200.0,v,False,SAS,165
407,578,1610612742,91,82,Gafford S.FOUL (P5.T1) (R.Mott),Foul,Shooting,22200.0,h,False,SAS,165
408,580,1610612742,91,82,SUB: Lively II FOR Gafford,Substitution,,22200.0,h,False,SAS,165
409,582,1610612759,91,83,Sochan Free Throw 1 of 1 (18 PTS),Free Throw,Free Throw 1 of 1,22200.0,v,False,SAS,165
410,583,1610612742,94,83,Dončić 26' 3PT Step Back Jump Shot (20 PTS) (Lively II 4 AST),Made Shot,Step Back Jump shot,22290.0,h,True,DAL,166
411,585,1610612759,94,83,MISS Sochan 2' Cutting Dunk Shot,Missed Shot,Cutting Dunk Shot,22380.0,v,True,SAS,167
412,585,1610612742,94,83,Kleber BLOCK (1 BLK),,,22380.0,h,False,SAS,167
413,587,1610612742,94,83,Dončić REBOUND (Off:0 Def:7),Rebound,Unknown,22390.0,h,True,DAL,168
414,588,1610612759,94,83,Castle P.FOUL (P2.T2) (J.Goldenberg),Foul,Personal,22390.0,v,False,DAL,168
415,590,1610612742,97,83,Thompson 26' 3PT Jump Shot (19 PTS) (Dončić 7 AST),Made Shot,Jump Shot,22510.0,h,False,DAL,168
416,592,1610612759,97,83,MISS Sochan 2' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,22770.0,v,True,SAS,169
417,593,1610612759,97,83,Wembanyama REBOUND (Off:2 Def:6),Rebound,Unknown,22780.0,v,False,SAS,169
418,594,1610612742,97,83,Kleber P.FOUL (P1.T2) (J.Goldenberg),Foul,Personal,22780.0,h,False,SAS,169
419,596,1610612759,97,83,SUB: Barnes FOR Castle,Substitution,,22780.0,v,False,SAS,169
420,597,1610612759,97,83,SUB: Champagnie FOR Sochan,Substitution,,22780.0,v,False,SAS,169
421,600,1610612759,97,83,MISS Barnes 3PT Jump Shot,Missed Shot,Jump Shot,22890.0,v,False,SAS,169
422,601,1610612742,97,83,Dončić REBOUND (Off:0 Def:8),Rebound,Unknown,22920.0,h,True,DAL,170
423,602,1610612742,100,83,Dončić 26' 3PT Running Pull-Up Jump Shot (23 PTS),Made Shot,Running Pull-Up Jump Shot,22960.0,h,False,DAL,170
424,603,0,100,83,Spurs Timeout: Regular (Reg.4 Short 0),Timeout,Regular,22970.0,v,True,SAS,171
425,604,1610612759,100,83,MISS Johnson 7' Driving Layup,Missed Shot,Driving Layup Shot,23140.0,v,False,SAS,171
426,605,1610612742,100,83,Kleber REBOUND (Off:0 Def:4),Rebound,Unknown,23160.0,h,True,DAL,172
427,606,1610612742,100,83,Dončić Out of Bounds - Bad Pass Turnover Turnover (P3.T8),Turnover,Out of Bounds - Bad Pass Turnover,23200.0,h,False,DAL,172
428,607,1610612759,100,83,MISS Paul 13' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,23300.0,v,True,SAS,173
429,608,1610612742,100,83,Lively II REBOUND (Off:3 Def:5),Rebound,Unknown,23330.0,h,True,DAL,174
430,609,1610612742,103,83,Dončić 25' 3PT Step Back Jump Shot (26 PTS) (Lively II 5 AST),Made Shot,Step Back Jump shot,23510.0,h,False,DAL,174
431,611,1610612759,103,85,Wembanyama 13' Turnaround Fadeaway (15 PTS) (Champagnie 3 AST),Made Shot,Turnaround Fadeaway shot,23720.0,v,True,SAS,175
432,613,1610612742,106,85,Thompson 26' 3PT Jump Shot (22 PTS) (Dončić 8 AST),Made Shot,Jump Shot,23860.0,h,True,DAL,176
433,615,1610612742,106,85,Grimes P.FOUL (P1.T3) (R.Mott),Foul,Personal,24000.0,h,True,SAS,177
434,617,1610612759,106,85,SUB: Sochan FOR Johnson,Substitution,,24000.0,v,False,SAS,177
435,619,1610612759,106,87,Wembanyama 20' Pullup Jump Shot (17 PTS),Made Shot,Pullup Jump shot,24090.0,v,False,SAS,177
436,620,1610612742,106,87,MISS Dončić 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,24290.0,h,True,DAL,178
437,621,1610612759,106,87,Barnes REBOUND (Off:1 Def:3),Rebound,Unknown,24320.0,v,True,SAS,179
438,622,1610612742,106,87,Dončić P.FOUL (P2.T4) (J.Goldenberg),Foul,Personal,24340.0,h,False,SAS,179
439,624,1610612742,106,87,SUB: Washington FOR Kleber,Substitution,,24340.0,h,False,SAS,179
440,626,1610612759,106,87,MISS Wembanyama 28' 3PT Jump Shot,Missed Shot,Jump Shot,24400.0,v,False,SAS,179
441,627,1610612742,106,87,Dončić REBOUND (Off:0 Def:9),Rebound,Unknown,24440.0,h,True,DAL,180
442,628,1610612742,106,87,MISS Grimes 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,24510.0,h,False,DAL,180
443,629,1610612759,106,87,Wembanyama REBOUND (Off:2 Def:7),Rebound,Unknown,24530.0,v,True,SAS,181
444,630,1610612759,106,87,Champagnie Out of Bounds - Bad Pass Turnover Turnover (P3.T18),Turnover,Out of Bounds - Bad Pass Turnover,24570.0,v,False,SAS,181
445,631,1610612742,106,87,MISS Dončić 7' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,24700.0,h,True,DAL,182
446,632,1610612742,106,87,Dončić REBOUND (Off:1 Def:9),Rebound,Unknown,24730.0,h,False,DAL,182
