,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
224,303,1610612751,48,51,C. Johnson REBOUND (Off:0 Def:1),Rebound,Unknown,13300.0,v,True,BKN,91
225,304,1610612751,48,51,MISS Finney-Smith 24' 3PT Jump Shot,Missed Shot,Jump Shot,13430.0,v,False,BKN,91
226,305,1610612751,48,51,Finney-Smith REBOUND (Off:3 Def:3),Rebound,Unknown,13470.0,v,False,BKN,91
227,306,1610612751,48,51,MISS C. Johnson 26' 3PT Jump Shot,Missed Shot,Jump Shot,13480.0,v,False,BKN,91
228,307,1610612737,48,51,Young REBOUND (Off:0 Def:3),Rebound,Unknown,13520.0,h,True,ATL,92
229,308,1610612737,50,51,Johnson 6' Driving Floating Bank Jump Shot (6 PTS) (Young 8 AST),Made Shot,Driving Floating Bank Jump Shot,13570.0,h,False,ATL,92
230,310,1610612751,50,53,Thomas 10' Driving Floating Jump Shot (8 PTS),Made Shot,Driving Floating Jump Shot,13780.0,v,True,BKN,93
231,311,1610612737,50,53,MISS Capela 1' Layup,Missed Shot,Layup Shot,13897.0,h,True,ATL,94
232,313,1610612751,50,53,Wilson REBOUND (Off:0 Def:1),Rebound,Unknown,13927.0,v,True,BKN,95
233,314,1610612751,50,55,Thomas 1' Running Layup (10 PTS) (Schröder 3 AST),Made Shot,Running Layup Shot,13963.0,v,False,BKN,95
234,316,1610612737,50,55,MISS Johnson 1' Alley Oop Layup,Missed Shot,Alley Oop Layup shot,14058.0,h,True,ATL,96
235,317,1610612751,50,55,Thomas REBOUND (Off:0 Def:2),Rebound,Unknown,14083.0,v,True,BKN,97
236,318,1610612751,50,55,MISS Thomas 24' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,14108.0,v,False,BKN,97
237,319,0,50,55,HAWKS Rebound,Rebound,Unknown,14137.0,h,True,ATL,98
238,320,1610612751,50,55,Finney-Smith L.B.FOUL (P3.T4) (A.Nagy),Foul,Loose Ball,14137.0,v,False,ATL,98
239,322,1610612751,50,55,SUB: Williams FOR Thomas,Substitution,,14137.0,v,False,ATL,98
240,325,1610612751,50,55,Finney-Smith S.FOUL (P4.PN) (S.Corbin),Foul,Shooting,14316.0,v,False,ATL,98
241,327,1610612737,50,55,MISS Johnson Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,14316.0,h,False,ATL,98
242,328,0,50,55,HAWKS Rebound,Rebound,Normal Rebound,14316.0,h,False,ATL,98
243,329,1610612751,50,55,SUB: Thomas FOR Finney-Smith,Substitution,,14316.0,v,False,ATL,98
244,331,1610612737,51,55,Johnson Free Throw 2 of 2 (7 PTS),Free Throw,Free Throw 2 of 2,14316.0,h,False,ATL,98
245,332,1610612751,51,55,MISS Williams 3PT Jump Shot,Missed Shot,Jump Shot,14386.0,v,True,BKN,99
246,333,1610612751,51,55,Thomas REBOUND (Off:1 Def:2),Rebound,Unknown,14394.0,v,False,BKN,99
247,334,1610612751,51,55,MISS Thomas Tip Layup Shot,Missed Shot,Tip Layup Shot,14394.0,v,False,BKN,99
248,335,0,51,55,Nets Rebound,Rebound,Unknown,14399.0,v,False,BKN,99
249,336,0,51,55,End of 2nd Period (8:40 PM EST),period,end,14400.0,,False,BKN,99
250,343,0,51,55,Start of 3rd Period (8:55 PM EST),period,start,14400.0,,True,BKN,100
251,344,1610612751,51,58,C. Johnson 32' 3PT Jump Shot (9 PTS) (Thomas 3 AST),Made Shot,Jump Shot,14560.0,v,False,BKN,100
252,346,1610612737,51,58,MISS Hunter 21' Pullup Jump Shot,Missed Shot,Pullup Jump shot,14700.0,h,True,ATL,101
253,347,1610612751,51,58,C. Johnson REBOUND (Off:0 Def:2),Rebound,Unknown,14740.0,v,True,BKN,102
254,348,1610612751,51,58,MISS C. Johnson 3PT Jump Shot,Missed Shot,Jump Shot,14940.0,v,False,BKN,102
255,349,1610612737,51,58,Capela REBOUND (Off:1 Def:5),Rebound,Unknown,14970.0,h,True,ATL,103
256,350,1610612737,53,58,Daniels Cutting Layup Shot (7 PTS) (Johnson 4 AST),Made Shot,Cutting Layup Shot,15040.0,h,False,ATL,103
257,352,1610612751,53,61,Schröder 26' 3PT Pullup Jump Shot (12 PTS),Made Shot,Pullup Jump shot,15230.0,v,True,BKN,104
258,353,1610612737,56,61,Young 25' 3PT Pullup Jump Shot (12 PTS),Made Shot,Pullup Jump shot,15340.0,h,True,ATL,105
259,354,1610612751,56,61,Simmons Lost Ball Turnover (P3.T9),Turnover,Lost Ball,15480.0,v,True,BKN,106
260,354,1610612737,56,61,Daniels STEAL (2 STL),,,15480.0,h,True,ATL,107
261,356,1610612751,56,61,C. Johnson S.FOUL (P2.T1) (A.Nagy),Foul,Shooting,15510.0,v,False,ATL,107
262,358,1610612737,56,61,MISS Daniels Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,15510.0,h,False,ATL,107
263,359,0,56,61,HAWKS Rebound,Rebound,Normal Rebound,15510.0,h,False,ATL,107
264,360,1610612737,57,61,Daniels Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,15510.0,h,False,ATL,107
265,362,1610612751,57,61,MISS Finney-Smith 26' 3PT Jump Shot,Missed Shot,Jump Shot,15750.0,v,True,BKN,108
266,363,1610612737,57,61,Capela REBOUND (Off:1 Def:6),Rebound,Unknown,15780.0,h,True,ATL,109
267,364,1610612737,59,61,Daniels 2' Layup (10 PTS),Made Shot,Layup Shot,15900.0,h,False,ATL,109
268,365,1610612751,59,61,Simmons Bad Pass Turnover (P4.T10),Turnover,Bad Pass,16040.0,v,True,BKN,110
269,365,1610612737,59,61,Hunter STEAL (1 STL),,,16040.0,h,True,ATL,111
270,367,1610612737,59,61,Young Bad Pass Turnover (P3.T9),Turnover,Bad Pass,16110.0,h,False,ATL,111
271,367,1610612751,59,61,C. Johnson STEAL (1 STL),,,16110.0,v,True,BKN,112
272,369,1610612751,59,61,MISS Schröder 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,16170.0,v,False,BKN,112
273,370,1610612737,59,61,Hunter REBOUND (Off:0 Def:4),Rebound,Unknown,16200.0,h,True,ATL,113
274,371,1610612751,59,61,Simmons Violation:Kicked Ball (A.Nagy),Violation,Kicked Ball,16260.0,v,False,ATL,113
275,372,1610612751,59,61,Simmons P.FOUL (P2.T2) (S.Corbin),Foul,Personal,16290.0,v,False,ATL,113
276,374,1610612737,59,61,MISS Young 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,16380.0,h,False,ATL,113
277,375,1610612737,59,61,Young REBOUND (Off:1 Def:3),Rebound,Unknown,16390.0,h,False,ATL,113
278,376,1610612751,59,61,Simmons S.FOUL (P3.T3) (A.Nagy),Foul,Shooting,16390.0,v,False,ATL,113
279,378,1610612737,60,61,Young Free Throw 1 of 2 (13 PTS),Free Throw,Free Throw 1 of 2,16390.0,h,False,ATL,113
280,379,1610612737,61,61,Young Free Throw 2 of 2 (14 PTS),Free Throw,Free Throw 2 of 2,16390.0,h,False,ATL,113
281,380,1610612737,61,61,Daniels P.FOUL (P2.T1) (D.Guthrie),Foul,Personal,16490.0,h,True,BKN,114
282,382,1610612751,61,64,Thomas 26' 3PT Pullup Jump Shot (13 PTS) (Simmons 6 AST),Made Shot,Pullup Jump shot,16590.0,v,False,BKN,114
283,384,1610612737,61,64,MISS Hunter 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,16760.0,h,True,ATL,115
284,385,1610612751,61,64,C. Johnson REBOUND (Off:0 Def:3),Rebound,Unknown,16780.0,v,True,BKN,116
285,386,1610612751,61,64,Schröder Out of Bounds - Bad Pass Turnover Turnover (P3.T11),Turnover,Out of Bounds - Bad Pass Turnover,16800.0,v,False,BKN,116
286,387,1610612737,63,64,Johnson 19' Jump Shot (9 PTS) (Young 9 AST),Made Shot,Jump Shot,16980.0,h,True,ATL,117
287,389,1610612751,63,64,MISS Thomas 8' Driving Layup,Missed Shot,Driving Layup Shot,17190.0,v,True,BKN,118
288,389,1610612737,63,64,Daniels BLOCK (1 BLK),,,17190.0,h,False,BKN,118
289,391,1610612751,63,64,Thomas REBOUND (Off:2 Def:2),Rebound,Unknown,17230.0,v,False,BKN,118
290,392,0,63,64,Nets Turnover: Shot Clock (T#12),Turnover,Shot Clock Turnover,17250.0,v,False,BKN,118
291,393,1610612751,63,64,Simmons P.FOUL (P4.T4) (A.Nagy),Foul,Personal,17410.0,v,True,ATL,119
292,395,0,63,64,HAWKS Timeout: Regular (Full 3 Short 0),Timeout,Regular,17410.0,h,False,ATL,119
293,396,1610612737,63,64,SUB: Bogdanović FOR Johnson,Substitution,,17410.0,h,False,ATL,119
294,397,1610612751,63,64,SUB: Wilson FOR Simmons,Substitution,,17410.0,v,False,ATL,119
295,398,1610612751,63,64,SUB: Clowney FOR Finney-Smith,Substitution,,17410.0,v,False,ATL,119
296,402,1610612737,65,64,Young 1' Driving Finger Roll Layup (16 PTS),Made Shot,Driving Finger Roll Layup Shot,17480.0,h,False,ATL,119
297,403,1610612751,65,64,Clowney Bad Pass Turnover (P1.T13),Turnover,Bad Pass,17660.0,v,True,BKN,120
298,403,1610612737,65,64,Daniels STEAL (3 STL),,,17660.0,h,True,ATL,121
299,405,1610612737,65,64,MISS Daniels Running Layup,Missed Shot,Running Layup Shot,17690.0,h,False,ATL,121
300,406,1610612751,65,64,Schröder REBOUND (Off:0 Def:2),Rebound,Unknown,17720.0,v,True,BKN,122
301,407,1610612751,65,64,MISS Clowney 3' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,17820.0,v,False,BKN,122
302,407,1610612737,65,64,Capela BLOCK (1 BLK),,,17820.0,h,False,BKN,122
303,409,1610612751,65,64,Clowney REBOUND (Off:3 Def:1),Rebound,Unknown,17880.0,v,False,BKN,122
304,410,1610612751,65,66,Clowney Putback Layup (7 PTS),Made Shot,Putback Layup Shot,17880.0,v,False,BKN,122
305,411,1610612751,65,66,Schröder P.FOUL (P2.PN) (S.Corbin),Foul,Personal,17950.0,v,True,ATL,123
306,413,1610612737,65,66,MISS Hunter Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,17950.0,h,False,ATL,123
307,414,0,65,66,HAWKS Rebound,Rebound,Normal Rebound,17950.0,h,False,ATL,123
308,415,1610612737,65,66,SUB: Okongwu FOR Capela,Substitution,,17950.0,h,False,ATL,123
309,417,1610612737,66,66,Hunter Free Throw 2 of 2 (7 PTS),Free Throw,Free Throw 2 of 2,17950.0,h,False,ATL,123
310,418,1610612751,66,66,Thomas Lost Ball Turnover (P1.T14),Turnover,Lost Ball,18080.0,v,True,BKN,124
311,418,1610612737,66,66,Daniels STEAL (4 STL),,,18080.0,h,True,ATL,125
312,420,1610612737,66,66,MISS Hunter 1' Driving Layup,Missed Shot,Driving Layup Shot,18130.0,h,False,ATL,125
313,420,1610612751,66,66,Clowney BLOCK (1 BLK),,,18130.0,v,False,ATL,125
314,422,1610612751,66,66,Clowney REBOUND (Off:3 Def:2),Rebound,Unknown,18160.0,v,True,BKN,126
315,423,1610612751,66,66,MISS Thomas 26' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,18190.0,v,False,BKN,126
316,424,0,66,66,HAWKS Rebound,Rebound,Unknown,18200.0,h,True,ATL,127
317,426,1610612737,69,66,Daniels 26' 3PT Pullup Jump Shot (13 PTS),Made Shot,Pullup Jump shot,18340.0,h,False,ATL,127
318,427,1610612751,69,66,MISS Wilson 3PT Jump Shot,Missed Shot,Jump Shot,18520.0,v,True,BKN,128
319,428,1610612737,69,66,Hunter REBOUND (Off:0 Def:5),Rebound,Unknown,18550.0,h,True,ATL,129
320,429,1610612737,69,66,MISS Okongwu 1' Layup,Missed Shot,Layup Shot,18630.0,h,False,ATL,129
321,430,1610612751,69,66,Clowney REBOUND (Off:3 Def:3),Rebound,Unknown,18660.0,v,True,BKN,130
322,431,1610612751,69,69,Thomas 26' 3PT Jump Shot (16 PTS) (Schröder 4 AST),Made Shot,Jump Shot,18740.0,v,False,BKN,130
323,433,1610612737,71,69,Young 7' Driving Floating Jump Shot (18 PTS),Made Shot,Driving Floating Jump Shot,18940.0,h,True,ATL,131
324,434,1610612751,71,69,MISS Thomas 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,19080.0,v,True,BKN,132
325,435,1610612737,71,69,Daniels REBOUND (Off:1 Def:1),Rebound,Unknown,19110.0,h,True,ATL,133
326,436,1610612751,71,69,Thomas P.FOUL (P2.PN) (D.Guthrie),Foul,Personal,19170.0,v,False,ATL,133
327,438,1610612737,72,69,Okongwu Free Throw 1 of 2 (15 PTS),Free Throw,Free Throw 1 of 2,19170.0,h,False,ATL,133
328,439,1610612737,72,69,SUB: Johnson FOR Hunter,Substitution,,19170.0,h,False,ATL,133
329,440,1610612751,72,69,SUB: Williams FOR C. Johnson,Substitution,,19170.0,v,False,ATL,133
330,441,1610612751,72,69,SUB: Claxton FOR Thomas,Substitution,,19170.0,v,False,ATL,133
331,445,1610612737,73,69,Okongwu Free Throw 2 of 2 (16 PTS),Free Throw,Free Throw 2 of 2,19170.0,h,False,ATL,133
332,446,1610612737,73,69,Young S.FOUL (P1.T2) (D.Guthrie),Foul,Shooting,19300.0,h,True,BKN,134
333,449,0,73,69,Nets Timeout: Regular (Reg.3 Short 0),Timeout,Regular,19300.0,v,False,BKN,134
334,450,0,73,69,Instant Replay3rd Period (9:13 PM EST),Instant Replay,Coach Challenge Overturn Ruling,19300.0,,False,BKN,134
335,451,1610612737,73,69,SUB: Risacher FOR Daniels,Substitution,,19300.0,h,False,BKN,134
336,452,1610612751,73,69,SUB: Simmons FOR Schröder,Substitution,,19300.0,v,False,BKN,134
337,455,1610612751,73,70,Wilson Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,19300.0,v,False,BKN,134
338,456,1610612737,73,70,SUB: Krejčí FOR Young,Substitution,,19300.0,h,False,BKN,134
339,458,1610612751,73,71,Wilson Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,19300.0,v,False,BKN,134
340,459,1610612737,75,71,Okongwu 1' Driving Dunk (18 PTS) (Bogdanović 1 AST),Made Shot,Driving Dunk Shot,19430.0,h,True,ATL,135
341,461,1610612737,75,71,Bogdanović P.FOUL (P1.T3) (D.Guthrie),Foul,Personal,19520.0,h,True,BKN,136
342,463,1610612737,75,71,Johnson S.FOUL (P3.T4) (A.Nagy),Foul,Shooting,19600.0,h,False,BKN,136
343,465,1610612751,75,72,Wilson Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,19600.0,v,False,BKN,136
344,466,1610612751,75,73,Wilson Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,19600.0,v,False,BKN,136
345,467,1610612737,75,73,Johnson Out of Bounds - Bad Pass Turnover Turnover (P4.T10),Turnover,Out of Bounds - Bad Pass Turnover,19750.0,h,True,ATL,137
346,468,1610612737,75,73,Krejčí P.FOUL (P1.PN) (A.Nagy),Foul,Personal,19850.0,h,True,BKN,138
347,470,1610612751,75,74,Wilson Free Throw 1 of 2 (11 PTS),Free Throw,Free Throw 1 of 2,19850.0,v,False,BKN,138
348,471,1610612751,75,75,Wilson Free Throw 2 of 2 (12 PTS),Free Throw,Free Throw 2 of 2,19850.0,v,False,BKN,138
349,472,1610612751,75,75,Wilson P.FOUL (P2.PN) (S.Corbin),Foul,Personal,19920.0,v,True,ATL,139
350,474,1610612737,76,75,Okongwu Free Throw 1 of 2 (19 PTS),Free Throw,Free Throw 1 of 2,19920.0,h,False,ATL,139
351,475,1610612737,77,75,Okongwu Free Throw 2 of 2 (20 PTS),Free Throw,Free Throw 2 of 2,19920.0,h,False,ATL,139
352,476,1610612751,77,77,Williams 2' Cutting Layup Shot (6 PTS) (Wilson 1 AST),Made Shot,Cutting Layup Shot,20060.0,v,True,BKN,140
353,478,1610612737,77,77,Okongwu Step Out of Bounds Turnover (P2.T11),Turnover,Step Out of Bounds Turnover,20180.0,h,True,ATL,141
354,479,1610612751,77,77,MISS Clowney 3PT Jump Shot,Missed Shot,Jump Shot,20340.0,v,True,BKN,142
355,480,0,77,77,HAWKS Rebound,Rebound,Unknown,20380.0,h,True,ATL,143
356,482,1610612737,80,77,Bogdanović 26' 3PT Jump Shot (3 PTS) (Krejčí 2 AST),Made Shot,Jump Shot,20480.0,h,False,ATL,143
357,484,1610612751,80,79,Claxton 2' Alley Oop Layup (6 PTS) (Simmons 7 AST),Made Shot,Alley Oop Layup shot,20630.0,v,True,BKN,144
358,486,1610612751,80,79,Williams P.FOUL (P2.PN) (A.Nagy),Foul,Personal,20730.0,v,True,ATL,145
359,488,1610612737,81,79,Bogdanović Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,20730.0,h,False,ATL,145
360,489,1610612737,82,79,Bogdanović Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,20730.0,h,False,ATL,145
361,490,1610612751,82,82,Williams 3PT Jump Shot (9 PTS) (Simmons 8 AST),Made Shot,Jump Shot,20840.0,v,True,BKN,146
362,492,1610612751,82,82,Simmons P.FOUL (P5.PN) (S.Corbin),Foul,Personal,20930.0,v,True,ATL,147
363,494,1610612737,82,82,MISS Risacher Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,20930.0,h,False,ATL,147
364,495,0,82,82,HAWKS Rebound,Rebound,Normal Rebound,20930.0,h,False,ATL,147
365,496,1610612751,82,82,SUB: Schröder FOR Simmons,Substitution,,20930.0,v,False,ATL,147
366,498,1610612737,83,82,Risacher Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,20930.0,h,False,ATL,147
367,499,1610612737,83,82,Risacher P.FOUL (P2.PN) (A.Nagy),Foul,Personal,21013.0,h,True,BKN,148
368,501,1610612751,83,83,Schröder Free Throw 1 of 2 (13 PTS),Free Throw,Free Throw 1 of 2,21013.0,v,False,BKN,148
369,502,1610612737,83,83,SUB: Young FOR Krejčí,Substitution,,21013.0,h,False,BKN,148
370,504,1610612751,83,83,MISS Schröder Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,21013.0,v,False,BKN,148
371,505,1610612737,83,83,Johnson REBOUND (Off:1 Def:4),Rebound,Unknown,21030.0,h,True,ATL,149
372,506,1610612737,83,83,MISS Risacher 1' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,21189.0,h,False,ATL,149
373,506,1610612751,83,83,Claxton BLOCK (1 BLK),,,21189.0,v,False,ATL,149
374,508,1610612751,83,83,Wilson REBOUND (Off:0 Def:2),Rebound,Unknown,21237.0,v,True,BKN,150
375,509,1610612751,83,83,MISS Schröder 26' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,21270.0,v,False,BKN,150
376,510,1610612751,83,83,Williams REBOUND (Off:1 Def:1),Rebound,Unknown,21304.0,v,False,BKN,150
377,511,1610612751,83,83,MISS Williams 4' Layup,Missed Shot,Layup Shot,21335.0,v,False,BKN,150
378,511,1610612737,83,83,Okongwu BLOCK (2 BLK),,,21335.0,h,False,BKN,150
379,513,1610612737,83,83,Young REBOUND (Off:1 Def:4),Rebound,Unknown,21335.0,h,True,ATL,151
380,514,1610612737,83,83,Johnson Bad Pass Turnover (P5.T12),Turnover,Bad Pass,21416.0,h,False,ATL,151
381,514,1610612751,83,83,Clowney STEAL (1 STL),,,21416.0,v,True,BKN,152
382,516,1610612751,83,83,Schröder Lost Ball Turnover (P4.T15),Turnover,Lost Ball,21573.0,v,False,BKN,152
383,516,1610612737,83,83,Young STEAL (1 STL),,,21573.0,h,True,ATL,153
384,518,1610612737,83,83,MISS Young 6' Running Layup,Missed Shot,Running Layup Shot,21592.0,h,False,ATL,153
385,519,0,83,83,HAWKS Rebound,Rebound,Unknown,21599.0,h,False,ATL,153
386,520,0,83,83,End of 3rd Period (9:26 PM EST),period,end,21600.0,,False,ATL,153
387,521,0,83,83,Start of 4th Period (9:29 PM EST),period,start,21600.0,,True,ATL,154
388,522,1610612737,86,83,Bogdanović 3PT Jump Shot (8 PTS) (Young 10 AST),Made Shot,Jump Shot,21730.0,h,False,ATL,154
389,524,1610612751,86,85,Wilson 2' Driving Layup (14 PTS),Made Shot,Driving Layup Shot,21970.0,v,True,BKN,155
390,525,1610612751,86,85,Wilson S.FOUL (P3.T1) (S.Corbin),Foul,Shooting,22070.0,v,True,ATL,156
391,527,1610612737,87,85,Johnson Free Throw 1 of 2 (10 PTS),Free Throw,Free Throw 1 of 2,22070.0,h,False,ATL,156
392,528,1610612737,88,85,Johnson Free Throw 2 of 2 (11 PTS),Free Throw,Free Throw 2 of 2,22070.0,h,False,ATL,156
393,529,1610612737,88,85,Okongwu S.FOUL (P1.T1) (S.Corbin),Foul,Shooting,22180.0,h,True,BKN,157
394,531,1610612751,88,85,MISS Claxton Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,22180.0,v,False,BKN,157
395,532,0,88,85,Nets Rebound,Rebound,Normal Rebound,22180.0,v,False,BKN,157
396,533,1610612751,88,85,MISS Claxton Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,22180.0,v,False,BKN,157
397,534,0,88,85,HAWKS Rebound,Rebound,Unknown,22180.0,h,True,ATL,158
398,536,1610612737,88,85,MISS Young 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,22330.0,h,False,ATL,158
399,537,0,88,85,Nets Rebound,Rebound,Unknown,22340.0,v,True,BKN,159
400,538,1610612737,88,85,Bogdanović L.B.FOUL (P2.T2) (S.Corbin),Foul,Loose Ball,22340.0,h,False,BKN,159
401,540,1610612751,88,85,MISS Schröder 6' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,22470.0,v,False,BKN,159
402,541,1610612737,88,85,Okongwu REBOUND (Off:2 Def:4),Rebound,Unknown,22510.0,h,True,ATL,160
403,542,1610612737,88,85,MISS Johnson 25' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,22550.0,h,False,ATL,160
404,543,1610612751,88,85,Williams REBOUND (Off:1 Def:2),Rebound,Unknown,22580.0,v,True,BKN,161
405,544,1610612751,88,85,MISS Williams 2' Driving Layup,Missed Shot,Driving Layup Shot,22650.0,v,False,BKN,161
406,545,1610612737,88,85,Johnson REBOUND (Off:1 Def:5),Rebound,Unknown,22680.0,h,True,ATL,162
407,546,1610612751,88,85,Schröder S.FOUL (P3.T2) (S.Corbin),Foul,Shooting,22690.0,v,False,ATL,162
408,548,1610612737,88,85,MISS Johnson Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,22690.0,h,False,ATL,162
409,549,0,88,85,HAWKS Rebound,Rebound,Normal Rebound,22690.0,h,False,ATL,162
410,550,1610612751,88,85,SUB: Finney-Smith FOR Schröder,Substitution,,22690.0,v,False,ATL,162
411,551,1610612751,88,85,SUB: Simmons FOR Clowney,Substitution,,22690.0,v,False,ATL,162
412,554,1610612737,88,85,MISS Johnson Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,22690.0,h,False,ATL,162
413,555,1610612751,88,85,Finney-Smith REBOUND (Off:3 Def:4),Rebound,Unknown,22720.0,v,True,BKN,163
414,556,1610612751,88,85,MISS Wilson 3PT Jump Shot,Missed Shot,Jump Shot,22850.0,v,False,BKN,163
415,557,1610612737,88,85,Johnson REBOUND (Off:1 Def:6),Rebound,Unknown,22880.0,h,True,ATL,164
416,558,1610612737,90,85,Risacher 1' Running Dunk (7 PTS) (Young 11 AST),Made Shot,Running Dunk Shot,22910.0,h,False,ATL,164
417,560,0,90,85,Nets Timeout: Regular (Reg.4 Short 0),Timeout,Regular,22930.0,v,True,BKN,165
418,561,1610612737,90,85,SUB: Daniels FOR Risacher,Substitution,,22930.0,h,False,BKN,165
419,562,1610612737,90,85,SUB: Krejčí FOR Young,Substitution,,22930.0,h,False,BKN,165
420,563,1610612737,90,85,SUB: Capela FOR Okongwu,Substitution,,22930.0,h,False,BKN,165
421,564,1610612751,90,85,SUB: Thomas FOR Wilson,Substitution,,22930.0,v,False,BKN,165
422,569,1610612751,90,87,Thomas 1' Driving Layup (18 PTS),Made Shot,Driving Layup Shot,23160.0,v,False,BKN,165
423,570,1610612737,90,87,Daniels S.FOUL (P3.T3) (S.Corbin),Foul,Shooting,23160.0,h,False,BKN,165
424,572,1610612751,90,88,Thomas Free Throw 1 of 1 (19 PTS),Free Throw,Free Throw 1 of 1,23160.0,v,False,BKN,165
425,573,1610612737,90,88,Bogdanović Bad Pass Turnover (P1.T13),Turnover,Bad Pass,23310.0,h,True,ATL,166
426,573,1610612751,90,88,Claxton STEAL (1 STL),,,23310.0,v,True,BKN,167
427,575,1610612737,90,88,Bogdanović S.FOUL (P3.T4) (A.Nagy),Foul,Shooting,23330.0,h,False,BKN,167
428,577,1610612751,90,89,Claxton Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,23330.0,v,False,BKN,167
429,578,1610612751,90,89,MISS Claxton Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,23330.0,v,False,BKN,167
430,579,1610612737,90,89,Johnson REBOUND (Off:1 Def:7),Rebound,Unknown,23360.0,h,True,ATL,168
431,580,1610612737,90,89,Bogdanović Out of Bounds - Bad Pass Turnover Turnover (P2.T14),Turnover,Out of Bounds - Bad Pass Turnover,23560.0,h,False,ATL,168
432,581,1610612751,90,89,MISS Thomas 3PT Jump Shot,Missed Shot,Jump Shot,23740.0,v,True,BKN,169
433,582,1610612737,90,89,Bogdanović REBOUND (Off:0 Def:1),Rebound,Unknown,23770.0,h,True,ATL,170
434,583,1610612737,92,89,Krejčí 1' Running Layup (2 PTS) (Bogdanović 2 AST),Made Shot,Running Layup Shot,23790.0,h,False,ATL,170
435,585,1610612751,92,89,Claxton S.FOUL (P2.T3) (A.Nagy),Foul,Shooting,23790.0,v,False,ATL,170
436,587,1610612737,92,89,SUB: Hunter FOR Johnson,Substitution,,23790.0,h,False,ATL,170
437,588,1610612751,92,89,SUB: C. Johnson FOR Williams,Substitution,,23790.0,v,False,ATL,170
438,591,1610612737,93,89,Krejčí Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,23790.0,h,False,ATL,170
439,592,1610612751,93,89,Thomas Lost Ball Turnover (P2.T16),Turnover,Lost Ball,23930.0,v,True,BKN,171
440,592,1610612737,93,89,Daniels STEAL (5 STL),,,23930.0,h,True,ATL,172
441,594,1610612751,93,89,Claxton FLAGRANT.FOUL.TYPE2 (P3.T4) (D.Guthrie),Foul,Flagrant Type 2,23970.0,v,False,ATL,172
442,596,0,93,89,Instant Replay4th Period (9:43 PM EST),Instant Replay,Overturn Ruling,23970.0,,False,ATL,172
443,597,1610612751,93,89,Claxton Ejection:Other,Ejection,Other,23970.0,v,False,ATL,172
444,598,1610612737,93,89,Daniels T.FOUL (P3.T4) (D.Guthrie),Foul,Technical,23970.0,h,False,ATL,172
445,599,1610612751,93,90,C. Johnson Free Throw Technical (10 PTS),Free Throw,Free Throw Technical,23970.0,v,False,ATL,172
446,600,1610612737,93,90,SUB: Okongwu FOR Capela,Substitution,,23970.0,h,False,ATL,172
447,601,1610612751,93,90,SUB: Wilson FOR Claxton,Substitution,,23970.0,v,False,ATL,172
448,604,1610612737,93,90,MISS Daniels Free Throw Flagrant 1 of 2,Free Throw,Free Throw Flagrant 1 of 2,23970.0,h,False,ATL,172
449,605,0,93,90,HAWKS Rebound,Rebound,Normal Rebound,23970.0,h,False,ATL,172
450,606,1610612737,93,90,MISS Daniels Free Throw Flagrant 2 of 2,Free Throw,Free Throw Flagrant 2 of 2,23970.0,h,False,ATL,172
451,608,0,93,90,HAWKS Rebound,Rebound,Normal Rebound,23970.0,h,False,ATL,172
452,609,1610612737,95,90,Daniels 1' Driving Layup (15 PTS),Made Shot,Driving Layup Shot,24070.0,h,False,ATL,172
